url,name,abbr
http://www.njppp.com/,"National Journal of Physiology, Pharmacy, and Pharmacology",
http://www.njd-iscience.com/njdis/,Norwegian Journal of Development of the International Science,
http://www.ontariointernational.org/Publications.html,OIDA International Journal of Sustainable Development,
http://www.impactjournals.com/oncoscience/index.php,Oncoscience,
http://www.impactjournals.com/oncotarget/index.php?journal=oncotarget&page=index,Oncotarget,
http://oiirj.org/oiirj/,Online International Interdisciplinary Research Journal,
http://www.ojcmt.net/,Online Journal of Communication and Media Technologies,
http://tojdel.net/,The Online Journal of Distance Education and e-Learning,TOJDEL
http://ojlis.sel.org.pk/,Online Journal of Library & Information Science,OJLIS
http://www.tojned.net/,The Online Journal of New Horizons in Education,TOJNED
http://www.tojsat.net/,The Online Journal of Science and Technology,TOJSAT
http://oajost.com/,Open Access Journal of Science and Technology,
http://jclinmedsciences.com/index.html,Open Journal of Clinical & Medical Sciences,
http://jclinmedcasereports.com/index.html,Open Journal of Clinical & Medical Case Reports,
http://www.computerscijournal.org/,Oriental Journal of Computer Science and Technology,
http://worldwidejournals.com/paripex/,Paripex Indian Journal of Research,PIJR
http://pathofscience.org/index.php/ps,Path of Science,Traektoriâ Nauki
http://www.pattern-recognition-in-physics.com/,Pattern Recognition in Physics,
http://www.pjsr.org/Home.html,People’s Journal of Scientific Research,
http://www.thepharmajournal.com/,Pharma Innovation,
http://www.thepharmaresearch.info/,The Pharma Research,Journal
http://www.onlinepbe.com/index.php/PBE/index,Pharmaceutical and Biological Evaluations,
http://tpcj.org/,Pharmaceutical and Chemical Journal,
http://pharmacie-globale.info/,Pharmacie Globale: International Journal of Comprehensive Pharmacy,IJCP
http://www.phytojournal.com/,Pharmacognosy: Journal of Pharmacognosy and Phytochemistry,
http://pharmacologia.com/,Pharmacologia,
http://pharmacologyonline.silae.it/front,PharmacologyOnline,PhOL
http://www.pharmanest.net/,PHARMANEST: An International Journal of Advances in Pharmaceutical Sciences,
http://pe.lsrj.in/,Physical Education and Sports Research Journal,Academic Sports Scholars
http://plantdigest.co.uk/index.php,Plant Digest,
http://pcbr.net/,Professionals Center for Business Research,
http://www.ptep-online.com/,Progress in Physics,
http://pyxis-journal.ru/,Pyxis Journal,
http://www.punarnav.com/,PunarnaV,
http://journals.ke-i.org/index.php/qpr,Quarterly Physics Review,
http://behaviorsciences.com/,Reef Resources Assessment and Management Technical Paper,
http://remedyoa.com/,Remedy Open Access,
http://www.labome.org/,Research |,
http://www.labome.fr/,Research,French version
http://researchambition.com/,Research Ambition,
http://research-chronicler.com/reschro/index.asp,Research Chronicler,
http://www.reschrone.com/,Research Chronicles,Research Chronicle in Health Sciences
http://rd.researchdirection.org/Default.aspx,Research Dimension,
http://researchdirection.org/Default.aspx,Research Directions: International Multidisciplinary Research Journal,Research Directions Journal
http://www.researchinbiotechnology.com/home,Research in Biotechnology,
http://www.rphsonline.com/,Research in Pharmacy and Health Sciences,
http://research-chronicler.com/resinv/index.asp,Research Innovator,
http://researchinspiration.com/,Research Inspiration,
http://www.researchinventy.com/index.html,Research Inventy: International Journal of Engineering and Science,
http://rjlbpcs.com/,"Research Journal of Life Sciences, Bioinformatics, Pharmaceutical, and Chemical Sciences",RJLBPCS
http://www.rjpbcs.com/index.html,"Research Journal of Pharmaceutical, Biological and Chemical Sciences",RJPBCS
http://www.roavs.com/,Research Opinions in Animal and Veterinary Sciences,ROAVS
http://www.researchrevolution.in/index.php,Research Revolution,
http://www.researchscholar.co.in/,Research Scholar,
http://researchdesk.net/,ResearchDesk,
http://www.researchersworld.com/index.html,Researchers World – Journal of Arts Science & Commerce,
http://ror.isrj.org/,Review of Research,
http://reviewsofprogress.org/,Reviews of Progress,
http://www.reci.org.mx/,Revista Electrónica de las Ciencias Computacionales e Informática,RECI
http://www.reibci.org/,Revista Iberoamericana de Ciencas,
http://www.ricea.org.mx/,"Revista Iberoamericana de Contaduría, Economía y Administración",RICEA
http://ciba.org/,Revista Iberoamericana de las Ciencias Biológicas y Agropecuarias,CIBA
http://www.rics.org.mx/,Revista Iberoamericana de las Ciencias de la Salud,RICS
http://www.ricsh.org.mxmx/,Revista Iberoamericana de las Ciencias Sociales y Humanísticas,RICSH
http://www.ride.org.mx/,Revista Iberoamericana para la Investigación y el Desarrollo Educativo,RIDE
http://www.rombio.eu/,Romanian Biotechnological Letters,
http://www.journals.savap.org.pk/,Sanskruti International Multidisciplinary Research Journal,SIMRJ
http://srej.wc.lt/,Scholarly Research Exchange,
http://scholarsworld.net/english/,Scholars World- International Refereed Multidisciplinary Journal Of Contemporary Research,
http://jfips.com/,Science and Engineering Applications,SAEA
http://www.scienceinternational.com/,Science International,
http://sci-int.com/,Science International,Lahore
http://www.scienceparks.in/Default.aspx,Science Park,
http://www.spp-j.com/,Science Postprint,SPP
http://www.jsrr.in/,Science Research Reporter,
http://www.sciencereuters.com/,Science Reuters,
http://www.slg-journal.com/home,Scientific Light,
http://www.scirj.org/,Scientific Research Journal,Scirj
https://sites.google.com/site/scientificrji/,Scientific Research Journal of India,
http://science-research.com/,Scientific Researches,
http://stetjournals.com/,Scientific Transactions in Environment and Technovation,
http://scientificworld.co.uk/,Scientific World,
http://www.thescitech.com/,Scitech Journal,
http://scottishjournal.co.uk/,"Scottish Journal of Arts, Social Sciences and Scientific Studies",SJASS
http://scroreport.com/index.php/SCROAR/index,SCRO Annual Report Journal,
http://www.sensorsportal.com/HTML/DIGEST/Journal_Subscription.htm,Sensors & Transducers Journal,
http://ssrgj.blogspot.com/,Seventh Sense Research Group Journal,
http://emedicalj.com/,Shiraz E-Medical Journal,
http://www.srijarem.in/,Shiv Rudraksha International Journal of Advanced Research in Engineering & Management,
http://smartandyoung.com.ua/uk/,Smart & Young,
http://gintem.org/,Smart Nanosystems in Engineering and Medicine,
http://www.sweft.in/,South Asian Journal of Food Technology and Environment,
http://www.sajm.com.nu/index.htm,South Asian Journal of Mathematics,
http://www.sijbs.com/index.html/,South Indian Journal Of Biological Sciences,
http://spjts.com/,South Pacific Journal of Technology and Science,SPJTS
http://spjpbs.com/,South Pacific Journal of Pharma and Bio Sciences,SPJPBS
http://www.sposci.com/index.html,Sport Science,
https://sjsr.se/en/home.php,Swedish Journal of Scientific Research,SJSR
http://www.sjrbss.com/,Swiss Journal of Research in Business and Social Science,SJRBSS
http://tmgt.lsrj.in/,Tactful Management Research Journal,TMRJ
http://tjeas.com/,Technical Journal of Engineering and Applied Sciences,TJEAS
http://www.ttem.ba/index.html,Technics Technologies Education Management,
http://www.tehnicki-vjesnik.com/web/public/page,Tehnički vjesnik = Technical Gazette,TV-TG
http://oiirj.org/oiirj/tmb/,Translational Medicine and Biotechnology,TMB
http://www.tjournal.org/,Transnational Journal of Science and Technology,TJST
http://www.tmjournals.com/,Transworld Medical Journal,TWMJ
http://www.tjsr.org/,Trends Journal of Sciences Research,TJSR
http://www.tropicalplantresearch.com/,Tropical Plant Research,
http://tjsrjournal.com/,Turkish Journal of Scientific Research,
http://www.tojet.net/,Turkish Online Journal of Educational Technology,TOJET
http://www.ultra-engineer.org/,Ultra Engineer,
http://www.geneticresearchjournal.com/,Ulutas Genetic Research Journal,
http://www.ulutasmedicaljournal.com/,The Ulutas Medical Journal,
http://uniascit.in/index.php,Universal Journal of Applied Computer Science and Technology,
http://www.unicse.org/,Universal Journal of Computer Science and Engineering Technology,UniCSE
http://www.ujpr.org/,Universal Journal of Pharmaceutical Research,UJPR
http://www.ujponline.com/,Universal Journal of Pharmacy,UJP Online
http://www.uniets.com/,Universe of Emerging Technology and Science,UNIETS
http://www.visijurnal.com/,Visi Jurnal Akademik,
http://weberbauerella.org/,Weberbauerella,
http://www.weeklyscience.org/Default.aspx,Weekly Science International Research Journal,
http://www.waims.co.in/index.aspx,World Academy of Informatics and Management Sciences,WAIMS
http://www.wasj.org/,World Applied Sciences Journal,
http://worldessaysj.com/en/,World Essays Journal,WEJ
https://www.wjir.org/,World Journal of Innovative Research,WJIR
http://www.wjert.org/,World Journal of Engineering Research and Technology,WJERT
http://www.wjpmr.com/,World Journal of Pharmaceutical and Medical Research,WJPMR
http://wjpls.org/home,World Journal of Pharmaceutical and Life Sciences,WJPLS
http://www.wjpr.net/,World Journal of Pharmaceutical Research,WJPR
http://www.wjpsonline.org/,World Journal of Pharmaceutical Sciences,WJPS
http://www.wjpps.com/,World Journal of Pharmacy and Pharmaceutical Sciences,WJPPS
https://www.wjrr.org/,World Journal of Research and Review,WJRR
http://worldjournalofscience.com/,World Journal of Science and Technology,WJST
http://worldmsjournal.org/index.php/worldmsj,World Medical Student Journal,WorldMSJ
http://www.worldscientificnews.com/,World Scientific News,
http://wwjmrd.com/,World Wide Journal of Multidisciplinary Research and Development,
